,0,0.1,1,1000,2,34
261,14.0,200.0,1,1000,,
262,14.0,201.0,1,1000,,
263,14.0,202.0,1,1000,,
264,14.0,88.0,1,1000,,
265,14.0,89.0,1,1000,,
266,14.0,91.0,1,1000,,
267,15.0,203.0,1,1000,,
268,15.0,204.0,1,1000,,
269,15.0,205.0,1,1000,,
270,15.0,206.0,1,1000,,
271,15.0,207.0,1,1000,,
272,15.0,48.0,1,1000,,
273,15.0,187.0,1,1000,,
274,15.0,25.0,1,1000,,
275,15.0,27.0,1,1000,,
276,16.0,193.0,1,1000,,
277,16.0,163.0,1,1000,,
278,16.0,203.0,1,1000,,
279,16.0,204.0,1,1000,,
280,16.0,187.0,1,1000,,
281,16.0,14.0,1,1000,,
282,16.0,208.0,1,1000,,
283,16.0,209.0,1,1000,,
284,16.0,210.0,1,1000,,
285,16.0,211.0,1,1000,,
286,16.0,48.0,1,1000,,
287,16.0,212.0,1,1000,,
288,16.0,27.0,1,1000,,
289,17.0,14.0,1,1000,,
290,17.0,25.0,1,1000,,
291,17.0,155.0,1,1000,,
292,17.0,27.0,1,1000,,
293,17.0,163.0,1,1000,,
294,17.0,170.0,1,1000,,
295,17.0,48.0,1,1000,,
296,17.0,187.0,1,1000,,
297,17.0,204.0,1,1000,,
298,17.0,210.0,1,1000,,
299,17.0,211.0,1,1000,,
300,17.0,213.0,1,1000,,
301,17.0,214.0,1,1000,,
302,17.0,215.0,1,1000,,
303,17.0,216.0,1,1000,,
304,17.0,217.0,1,1000,,
305,17.0,218.0,1,1000,,
306,17.0,219.0,1,1000,,
307,17.0,220.0,1,1000,,
308,17.0,221.0,1,1000,,
309,17.0,222.0,1,1000,,
310,18.0,132.0,1,1000,,
311,18.0,8.0,1,1000,,
312,18.0,27.0,1,1000,,
313,18.0,29.0,1,1000,,
314,18.0,30.0,1,1000,,
315,18.0,31.0,1,1000,,
316,18.0,33.0,1,1000,,
317,18.0,41.0,1,1000,,
318,18.0,42.0,1,1000,,
319,18.0,43.0,1,1000,,
320,18.0,181.0,1,1000,,
321,18.0,62.0,1,1000,,
322,18.0,67.0,1,1000,,
323,18.0,198.0,1,1000,,
324,18.0,223.0,1,1000,,
325,18.0,224.0,1,1000,,
326,18.0,225.0,1,1000,,
327,18.0,226.0,1,1000,,
328,18.0,227.0,1,1000,,
329,18.0,228.0,1,1000,,
330,18.0,229.0,1,1000,,
331,18.0,230.0,1,1000,,
332,18.0,231.0,1,1000,,
333,18.0,232.0,1,1000,,
334,18.0,233.0,1,1000,,
335,18.0,234.0,1,1000,,
336,18.0,235.0,1,1000,,
337,18.0,236.0,1,1000,,
338,18.0,237.0,1,1000,,
339,18.0,124.0,1,1000,,
340,19.0,193.0,1,1000,,
341,19.0,238.0,1,1000,,
342,19.0,239.0,1,1000,,
343,19.0,240.0,1,1000,,
344,19.0,241.0,1,1000,,
345,19.0,242.0,1,1000,,
346,19.0,243.0,1,1000,,
347,19.0,244.0,1,1000,,
348,19.0,245.0,1,1000,,
349,19.0,246.0,1,1000,,
350,19.0,247.0,1,1000,,
351,19.0,248.0,1,1000,,
352,19.0,249.0,1,1000,,
353,19.0,250.0,1,1000,,
354,19.0,27.0,1,1000,,
355,19.0,25.0,1,1000,,
356,21.0,259.0,1,1000,,
357,21.0,260.0,1,1000,,
358,21.0,261.0,1,1000,,
359,21.0,262.0,1,1000,,
360,21.0,263.0,1,1000,,
361,21.0,264.0,1,1000,,
362,21.0,265.0,1,1000,,
363,21.0,266.0,1,1000,,
364,21.0,267.0,1,1000,,
365,21.0,268.0,1,1000,,
366,21.0,269.0,1,1000,,
367,21.0,270.0,1,1000,,
368,21.0,271.0,1,1000,,
369,21.0,272.0,1,1000,,
370,21.0,273.0,1,1000,,
371,21.0,274.0,1,1000,,
372,21.0,275.0,1,1000,,
373,21.0,276.0,1,1000,,
374,21.0,277.0,1,1000,,
375,21.0,278.0,1,1000,,
376,21.0,279.0,1,1000,,
377,21.0,170.0,1,1000,,
378,21.0,45.0,1,1000,,
379,21.0,214.0,1,1000,,
380,22.0,258.0,1,1000,,
381,22.0,132.0,1,1000,,
382,22.0,280.0,1,1000,,
383,22.0,281.0,1,1000,,
384,22.0,282.0,1,1000,,
385,22.0,27.0,1,1000,,
386,22.0,283.0,1,1000,,
387,22.0,284.0,1,1000,,
388,22.0,29.0,1,1000,,
389,22.0,31.0,1,1000,,
390,22.0,41.0,1,1000,,
391,22.0,42.0,1,1000,,
392,22.0,43.0,1,1000,,
393,22.0,180.0,1,1000,,
394,22.0,181.0,1,1000,,
395,22.0,62.0,1,1000,,
396,22.0,64.0,1,1000,,
397,22.0,67.0,1,1000,,
398,22.0,70.0,1,1000,,
399,22.0,229.0,1,1000,,
400,22.0,233.0,1,1000,,
401,22.0,237.0,1,1000,,
402,22.0,124.0,1,1000,,
403,22.0,253.0,1,1000,,
404,24.0,16.0,1,1000,,
405,24.0,285.0,1,1000,,
406,24.0,288.0,1,1000,,
407,24.0,289.0,1,1000,,
408,24.0,290.0,1,1000,,
409,24.0,295.0,1,1000,,
410,24.0,298.0,1,1000,,
411,24.0,44.0,1,1000,,
412,24.0,301.0,1,1000,,
413,24.0,302.0,1,1000,,
414,24.0,303.0,1,1000,,
415,24.0,304.0,1,1000,,
416,24.0,305.0,1,1000,,
417,24.0,306.0,1,1000,,
418,24.0,307.0,1,1000,,
419,24.0,46.0,1,1000,,
420,24.0,308.0,1,1000,,
421,24.0,309.0,1,1000,,
422,24.0,310.0,1,1000,,
423,24.0,311.0,1,1000,,
424,24.0,189.0,1,1000,,
425,24.0,94.0,1,1000,,
426,24.0,106.0,1,1000,,
427,24.0,107.0,1,1000,,
428,24.0,112.0,1,1000,,
429,25.0,5.0,1,1000,,
430,25.0,25.0,1,1000,,
431,25.0,155.0,1,1000,,
432,25.0,27.0,1,1000,,
433,25.0,172.0,1,1000,,
434,25.0,47.0,1,1000,,
435,25.0,48.0,1,1000,,
436,25.0,312.0,1,1000,,
437,25.0,313.0,1,1000,,
438,25.0,314.0,1,1000,,
439,25.0,315.0,1,1000,,
440,25.0,316.0,1,1000,,
441,25.0,317.0,1,1000,,
442,25.0,318.0,1,1000,,
443,25.0,319.0,1,1000,,
444,25.0,320.0,1,1000,,
445,25.0,321.0,1,1000,,
446,25.0,322.0,1,1000,,
447,25.0,323.0,1,1000,,
448,25.0,324.0,1,1000,,
449,25.0,204.0,1,1000,,
450,25.0,207.0,1,1000,,
451,25.0,97.0,1,1000,,
452,26.0,67.0,1,1000,,
453,26.0,132.0,1,1000,,
454,26.0,325.0,1,1000,,
455,26.0,326.0,1,1000,,
456,26.0,327.0,1,1000,,
457,26.0,8.0,1,1000,,
458,26.0,41.0,1,1000,,
459,26.0,42.0,1,1000,,
460,26.0,43.0,1,1000,,
461,26.0,328.0,1,1000,,
462,26.0,237.0,1,1000,,
463,26.0,57.0,1,1000,,
464,26.0,27.0,1,1000,,
465,26.0,62.0,1,1000,,
466,26.0,31.0,1,1000,,
467,27.0,329.0,1,1000,,
468,27.0,330.0,1,1000,,
469,27.0,331.0,1,1000,,
470,27.0,332.0,1,1000,,
471,27.0,43.0,1,1000,,
472,27.0,333.0,1,1000,,
473,27.0,16.0,1,1000,,
474,27.0,181.0,1,1000,,
475,27.0,27.0,1,1000,,
476,27.0,124.0,1,1000,,
477,29.0,129.0,1,1000,,
478,29.0,134.0,1,1000,,
479,29.0,272.0,1,1000,,
480,29.0,282.0,1,1000,,
481,29.0,27.0,1,1000,,
482,29.0,283.0,1,1000,,
483,29.0,42.0,1,1000,,
484,29.0,43.0,1,1000,,
485,29.0,58.0,1,1000,,
486,29.0,60.0,1,1000,,
487,29.0,61.0,1,1000,,
488,29.0,62.0,1,1000,,
489,29.0,67.0,1,1000,,
490,29.0,334.0,1,1000,,
491,29.0,335.0,1,1000,,
492,29.0,336.0,1,1000,,
493,29.0,337.0,1,1000,,
494,29.0,338.0,1,1000,,
495,29.0,339.0,1,1000,,
496,29.0,340.0,1,1000,,
497,29.0,228.0,1,1000,,
498,30.0,64.0,1,1000,,
499,30.0,67.0,1,1000,,
500,30.0,70.0,1,1000,,
501,30.0,72.0,1,1000,,
502,30.0,41.0,1,1000,,
503,30.0,73.0,1,1000,,
504,30.0,43.0,1,1000,,
505,30.0,341.0,1,1000,,
506,30.0,59.0,1,1000,,
507,30.0,62.0,1,1000,,
508,32.0,226.0,1,1000,,
509,32.0,233.0,1,1000,,
510,32.0,42.0,1,1000,,
511,32.0,43.0,1,1000,,
512,32.0,41.0,1,1000,,
513,32.0,181.0,1,1000,,
514,32.0,343.0,1,1000,,
515,32.0,124.0,1,1000,,
516,32.0,29.0,1,1000,,
517,32.0,31.0,1,1000,,
518,33.0,130.0,1,1000,,
519,33.0,67.0,1,1000,,
520,33.0,132.0,1,1000,,
521,33.0,41.0,1,1000,,
522,33.0,42.0,1,1000,,
523,33.0,43.0,1,1000,,
524,33.0,237.0,1,1000,,
525,33.0,31.0,1,1000,,
526,33.0,116.0,1,1000,,
527,33.0,181.0,1,1000,,
528,33.0,344.0,1,1000,,
529,33.0,345.0,1,1000,,
530,33.0,346.0,1,1000,,
531,33.0,27.0,1,1000,,
532,33.0,124.0,1,1000,,
533,33.0,126.0,1,1000,,
534,33.0,127.0,1,1000,,
535,34.0,2.0,1,1000,,
536,34.0,5.0,1,1000,,
537,34.0,263.0,1,1000,,
538,34.0,141.0,1,1000,,
539,34.0,25.0,1,1000,,
540,34.0,27.0,1,1000,,
541,34.0,177.0,1,1000,,
542,34.0,196.0,1,1000,,
543,34.0,198.0,1,1000,,
544,34.0,347.0,1,1000,,
545,34.0,348.0,1,1000,,
546,34.0,92.0,1,1000,,
547,34.0,349.0,1,1000,,
548,34.0,350.0,1,1000,,
549,34.0,352.0,1,1000,,
550,34.0,353.0,1,1000,,
551,34.0,354.0,1,1000,,
552,34.0,355.0,1,1000,,
553,34.0,351.0,1,1000,,
554,34.0,356.0,1,1000,,
555,34.0,357.0,1,1000,,
556,34.0,358.0,1,1000,,
557,34.0,359.0,1,1000,,
558,34.0,360.0,1,1000,,
559,34.0,361.0,1,1000,,
560,34.0,362.0,1,1000,,
561,34.0,363.0,1,1000,,
562,34.0,364.0,1,1000,,
563,34.0,365.0,1,1000,,
564,34.0,366.0,1,1000,,
565,34.0,367.0,1,1000,,
566,35.0,164.0,1,1000,,
567,35.0,142.0,1,1000,,
568,35.0,368.0,1,1000,,
569,35.0,369.0,1,1000,,
570,35.0,370.0,1,1000,,
571,35.0,23.0,1,1000,,
572,35.0,25.0,1,1000,,
573,35.0,27.0,1,1000,,
574,36.0,45.0,1,1000,,
575,36.0,46.0,1,1000,,
576,36.0,14.0,1,1000,,
577,36.0,368.0,1,1000,,
578,36.0,369.0,1,1000,,
579,36.0,371.0,1,1000,,
580,36.0,372.0,1,1000,,
581,36.0,373.0,1,1000,,
582,36.0,374.0,1,1000,,
583,36.0,25.0,1,1000,,
584,37.0,90.0,1,1000,,
585,37.0,199.0,1,1000,,
586,37.0,8.0,1,1000,,
587,37.0,269.0,1,1000,,
588,37.0,375.0,1,1000,,
589,37.0,376.0,1,1000,,
590,37.0,377.0,1,1000,,
591,37.0,378.0,1,1000,,
592,37.0,27.0,1,1000,,
593,39.0,128.0,1,1000,,
594,39.0,385.0,1,1000,,
595,39.0,386.0,1,1000,,
596,39.0,387.0,1,1000,,
597,39.0,384.0,1,1000,,
598,39.0,388.0,1,1000,,
599,39.0,132.0,1,1000,,
600,39.0,389.0,1,1000,,
601,39.0,8.0,1,1000,,
602,39.0,390.0,1,1000,,
603,39.0,258.0,1,1000,,
604,39.0,383.0,1,1000,,
605,39.0,27.0,1,1000,,
606,39.0,29.0,1,1000,,
607,39.0,31.0,1,1000,,
608,39.0,32.0,1,1000,,
609,39.0,36.0,1,1000,,
610,39.0,43.0,1,1000,,
611,39.0,181.0,1,1000,,
612,39.0,57.0,1,1000,,
613,39.0,62.0,1,1000,,
614,39.0,67.0,1,1000,,
615,39.0,233.0,1,1000,,
616,39.0,237.0,1,1000,,
617,39.0,379.0,1,1000,,
618,39.0,124.0,1,1000,,
619,39.0,254.0,1,1000,,
620,39.0,255.0,1,1000,,
621,40.0,128.0,1,1000,,
622,40.0,255.0,1,1000,,
623,40.0,391.0,1,1000,,
624,40.0,392.0,1,1000,,
625,40.0,393.0,1,1000,,
626,40.0,394.0,1,1000,,
627,40.0,395.0,1,1000,,
628,40.0,8.0,1,1000,,
629,40.0,396.0,1,1000,,
630,40.0,27.0,1,1000,,
631,40.0,30.0,1,1000,,
632,40.0,31.0,1,1000,,
633,40.0,33.0,1,1000,,
634,40.0,41.0,1,1000,,
635,40.0,42.0,1,1000,,
636,40.0,43.0,1,1000,,
637,40.0,62.0,1,1000,,
638,40.0,67.0,1,1000,,
639,40.0,78.0,1,1000,,
640,40.0,116.0,1,1000,,
641,40.0,254.0,1,1000,,
642,40.0,124.0,1,1000,,
643,40.0,126.0,1,1000,,
644,40.0,127.0,1,1000,,
645,41.0,255.0,1,1000,,
646,41.0,132.0,1,1000,,
647,41.0,43.0,1,1000,,
648,41.0,237.0,1,1000,,
649,41.0,116.0,1,1000,,
650,41.0,181.0,1,1000,,
651,41.0,57.0,1,1000,,
652,41.0,126.0,1,1000,,
653,41.0,124.0,1,1000,,
654,41.0,254.0,1,1000,,
655,41.0,127.0,1,1000,,
656,42.0,43.0,1,1000,,
657,42.0,397.0,1,1000,,
658,42.0,398.0,1,1000,,
659,42.0,399.0,1,1000,,
660,42.0,400.0,1,1000,,
661,42.0,375.0,1,1000,,
662,42.0,27.0,1,1000,,
663,42.0,60.0,1,1000,,
664,42.0,62.0,1,1000,,
665,43.0,5.0,1,1000,,
666,43.0,8.0,1,1000,,
667,43.0,16.0,1,1000,,
668,43.0,401.0,1,1000,,
669,43.0,402.0,1,1000,,
670,43.0,403.0,1,1000,,
671,43.0,404.0,1,1000,,
672,43.0,405.0,1,1000,,
673,43.0,406.0,1,1000,,
674,43.0,407.0,1,1000,,
675,43.0,408.0,1,1000,,
676,43.0,409.0,1,1000,,
677,43.0,410.0,1,1000,,
678,43.0,25.0,1,1000,,
679,43.0,154.0,1,1000,,
680,43.0,27.0,1,1000,,
681,43.0,157.0,1,1000,,
682,43.0,288.0,1,1000,,
683,43.0,47.0,1,1000,,
684,43.0,189.0,1,1000,,
685,43.0,195.0,1,1000,,
686,43.0,198.0,1,1000,,
687,43.0,202.0,1,1000,,
688,43.0,362.0,1,1000,,
689,44.0,328.0,1,1000,,
690,44.0,394.0,1,1000,,
691,44.0,43.0,1,1000,,
692,44.0,411.0,1,1000,,
693,44.0,27.0,1,1000,,
694,44.0,412.0,1,1000,,
695,44.0,413.0,1,1000,,
696,44.0,62.0,1,1000,,
697,45.0,416.0,1,1000,,
698,45.0,417.0,1,1000,,
699,45.0,418.0,1,1000,,
700,45.0,419.0,1,1000,,
701,45.0,420.0,1,1000,,
702,45.0,359.0,1,1000,,
703,45.0,360.0,1,1000,,
704,45.0,361.0,1,1000,,
705,45.0,415.0,1,1000,,
706,45.0,155.0,1,1000,,
707,45.0,46.0,1,1000,,
708,45.0,14.0,1,1000,,
709,45.0,24.0,1,1000,,
710,45.0,89.0,1,1000,,
711,45.0,27.0,1,1000,,
712,45.0,414.0,1,1000,,
713,45.0,95.0,1,1000,,
714,46.0,25.0,1,1000,,
715,46.0,155.0,1,1000,,
716,46.0,27.0,1,1000,,
717,46.0,164.0,1,1000,,
718,46.0,421.0,1,1000,,
719,46.0,422.0,1,1000,,
720,46.0,423.0,1,1000,,
721,46.0,424.0,1,1000,,
722,46.0,425.0,1,1000,,
723,46.0,426.0,1,1000,,
724,46.0,427.0,1,1000,,
725,46.0,428.0,1,1000,,
726,46.0,429.0,1,1000,,
727,46.0,430.0,1,1000,,
728,46.0,431.0,1,1000,,
729,46.0,432.0,1,1000,,
730,46.0,433.0,1,1000,,
731,46.0,434.0,1,1000,,
732,46.0,435.0,1,1000,,
733,46.0,436.0,1,1000,,
734,46.0,437.0,1,1000,,
735,46.0,48.0,1,1000,,
736,46.0,438.0,1,1000,,
737,46.0,439.0,1,1000,,
738,46.0,440.0,1,1000,,
739,46.0,186.0,1,1000,,
740,46.0,441.0,1,1000,,
741,46.0,442.0,1,1000,,
742,46.0,196.0,1,1000,,
743,46.0,197.0,1,1000,,
744,46.0,168.0,1,1000,,
745,46.0,84.0,1,1000,,
746,46.0,88.0,1,1000,,
747,46.0,89.0,1,1000,,
748,46.0,91.0,1,1000,,
749,46.0,93.0,1,1000,,
750,46.0,355.0,1,1000,,
751,46.0,99.0,1,1000,,
752,47.0,27.0,1,1000,,
753,47.0,443.0,1,1000,,
754,47.0,444.0,1,1000,,
755,47.0,445.0,1,1000,,
756,47.0,446.0,1,1000,,
757,47.0,447.0,1,1000,,
758,47.0,448.0,1,1000,,
759,47.0,449.0,1,1000,,
760,47.0,450.0,1,1000,,
761,47.0,451.0,1,1000,,
762,47.0,452.0,1,1000,,
763,47.0,453.0,1,1000,,
764,47.0,454.0,1,1000,,
765,47.0,455.0,1,1000,,
766,47.0,456.0,1,1000,,
767,47.0,457.0,1,1000,,
768,47.0,458.0,1,1000,,
769,47.0,459.0,1,1000,,
770,47.0,460.0,1,1000,,
771,47.0,461.0,1,1000,,
772,47.0,462.0,1,1000,,
773,47.0,463.0,1,1000,,
774,47.0,464.0,1,1000,,
775,47.0,465.0,1,1000,,
776,47.0,466.0,1,1000,,
777,47.0,467.0,1,1000,,
778,47.0,468.0,1,1000,,
779,47.0,214.0,1,1000,,
780,47.0,368.0,1,1000,,
781,47.0,202.0,1,1000,,
782,48.0,2.0,1,1000,,
783,48.0,149.0,1,1000,,
784,48.0,23.0,1,1000,,
785,48.0,25.0,1,1000,,
786,48.0,27.0,1,1000,,
787,48.0,420.0,1,1000,,
788,48.0,172.0,1,1000,,
789,48.0,45.0,1,1000,,
790,48.0,46.0,1,1000,,
791,48.0,469.0,1,1000,,
792,48.0,470.0,1,1000,,
793,48.0,471.0,1,1000,,
794,48.0,472.0,1,1000,,
795,48.0,473.0,1,1000,,
796,48.0,474.0,1,1000,,
797,48.0,475.0,1,1000,,
798,48.0,476.0,1,1000,,
799,48.0,477.0,1,1000,,
800,48.0,478.0,1,1000,,
801,48.0,479.0,1,1000,,
802,48.0,480.0,1,1000,,
803,48.0,481.0,1,1000,,
804,48.0,94.0,1,1000,,
805,48.0,482.0,1,1000,,
806,48.0,93.0,1,1000,,
807,48.0,483.0,1,1000,,
808,48.0,484.0,1,1000,,
809,48.0,485.0,1,1000,,
810,48.0,486.0,1,1000,,
811,48.0,487.0,1,1000,,
812,48.0,488.0,1,1000,,
813,48.0,489.0,1,1000,,
814,48.0,368.0,1,1000,,
815,50.0,132.0,1,1000,,
816,50.0,8.0,1,1000,,
817,50.0,41.0,1,1000,,
818,50.0,42.0,1,1000,,
819,50.0,43.0,1,1000,,
820,50.0,237.0,1,1000,,
